rel_type,source_id,source_type,target_id,target_type
SUBMITTED,CAND-6319629b-d73e-4bb9-8f9c-a17b8db8dadf,Candidate,APP-7c4f48e4-a7a0-4a3d-a20f-230b439e754c,Application
SUBMITTED,CAND-f96671a5-4cec-495b-a267-16e33a5b6ac5,Candidate,APP-e9d6bb7e-361d-4014-b114-56de301c8db3,Application
SUBMITTED,CAND-f96671a5-4cec-495b-a267-16e33a5b6ac5,Candidate,APP-7233d5af-9813-4da1-bd21-20ad5f59fb4d,Application
SUBMITTED,CAND-99e4704c-2c56-40cd-a5ba-247221df5609,Candidate,APP-da018d29-6060-41eb-a53e-5f4c6c7e9a2c,Application
SUBMITTED,CAND-99e4704c-2c56-40cd-a5ba-247221df5609,Candidate,APP-a91883fc-6772-4e9f-999b-c859cf5e0f0b,Application
SUBMITTED,CAND-0dd70158-69c1-45ae-8c61-0ae887a37f10,Candidate,APP-e4917f7d-91c4-4efc-bcb8-96bb68c0cbef,Application
SUBMITTED,CAND-bb0c7919-330c-4ff5-88a5-fa0d09a85dc5,Candidate,APP-a06e8de5-010e-4265-ad3f-5dd4049626ba,Application
SUBMITTED,CAND-bb0c7919-330c-4ff5-88a5-fa0d09a85dc5,Candidate,APP-a689d07f-b60b-4f87-9dd8-effc1f878b32,Application
SUBMITTED,CAND-40b374f8-8c1a-42c7-9fa3-ed1f61584f88,Candidate,APP-19d9d0b5-a962-4996-abbe-3b5a4d15f7d8,Application
SUBMITTED,CAND-170fa87b-f30e-44fe-a62e-55597e7d9a19,Candidate,APP-439db29d-4bc8-4c16-ba2f-bd74fd1935cc,Application
SUBMITTED,CAND-170fa87b-f30e-44fe-a62e-55597e7d9a19,Candidate,APP-700e0efc-e4ff-431a-9b86-ea6954231dbe,Application
SUBMITTED,CAND-b9493906-939f-44eb-be5e-215ec47cc30b,Candidate,APP-7b5fbe41-3fa2-4de0-ba05-dd0fa9660a5a,Application
SUBMITTED,CAND-b9493906-939f-44eb-be5e-215ec47cc30b,Candidate,APP-db496e6d-1688-482f-b2b6-96ca92b26acd,Application
SUBMITTED,CAND-b9493906-939f-44eb-be5e-215ec47cc30b,Candidate,APP-f34a7949-74ca-4ad7-abe5-be96a7939a2e,Application
SUBMITTED,CAND-0be7728e-6a1a-4a9d-81d4-8a101b968925,Candidate,APP-87c5f526-011c-4544-bfb3-3be5f6bf2f72,Application
SUBMITTED,CAND-0be7728e-6a1a-4a9d-81d4-8a101b968925,Candidate,APP-2d852212-f554-41f8-b9a5-5cf2a66c0fa1,Application
SUBMITTED,CAND-c7eab19b-de6c-436b-9edd-218233fd862d,Candidate,APP-318910ec-f6db-42b6-b993-ff63c6b18d94,Application
SUBMITTED,CAND-c7eab19b-de6c-436b-9edd-218233fd862d,Candidate,APP-515f352c-b52a-4e6b-88b6-48e012a850c5,Application
SUBMITTED,CAND-c7eab19b-de6c-436b-9edd-218233fd862d,Candidate,APP-5c5d3f1b-54c0-46c2-94f6-516ea9d049dc,Application
SUBMITTED,CAND-54eb4c91-b784-4e08-b58f-c8fa0614ac41,Candidate,APP-8ede9b46-407d-4aff-8b51-a9112d90e4ee,Application
SUBMITTED,CAND-bf2b43b4-22e9-4527-b849-1ecc889157fd,Candidate,APP-f7222fbe-ea06-494b-a310-ff72ad62d094,Application
SUBMITTED,CAND-bf2b43b4-22e9-4527-b849-1ecc889157fd,Candidate,APP-5b6d6b7c-54b2-4582-b398-1e9e7cb882a0,Application
SUBMITTED,CAND-2cff45f8-1bdc-44a9-8d3a-5d767caa281b,Candidate,APP-e2e6e7a6-bbc9-4473-8363-589c32495cff,Application
SUBMITTED,CAND-a7668617-78db-4de3-8a28-4792ffaca645,Candidate,APP-82aa5c46-8049-4bbf-b6f6-a77822460ac9,Application
SUBMITTED,CAND-a7668617-78db-4de3-8a28-4792ffaca645,Candidate,APP-7cd61da4-c2ef-4a8b-b804-87860a58f43c,Application
SUBMITTED,CAND-13ed280a-d5e1-4d1f-a5f2-2dfba741104b,Candidate,APP-de22dc3f-d136-4db1-9a57-860767e54646,Application
SUBMITTED,CAND-29476f54-973e-429c-b5f0-b1be7aa1219a,Candidate,APP-293fc266-97a4-48b8-92d0-031920bd1422,Application
SUBMITTED,CAND-2baa43c9-7b4e-4ecd-9e07-87b178ae8d5d,Candidate,APP-af82e70c-b964-4e4f-aaef-cf3b43b7a0ef,Application
SUBMITTED,CAND-2baa43c9-7b4e-4ecd-9e07-87b178ae8d5d,Candidate,APP-f00f63ef-e59f-41c2-804e-a81ad3d877a8,Application
SUBMITTED,CAND-2baa43c9-7b4e-4ecd-9e07-87b178ae8d5d,Candidate,APP-3b85f6e1-c40f-4405-ba25-ed81412817eb,Application
SUBMITTED,CAND-dae13586-2358-455c-bc5c-3cd865ebd4dc,Candidate,APP-c93c9cc6-668b-48da-8222-cd7f36e6ba85,Application
SUBMITTED,CAND-dae13586-2358-455c-bc5c-3cd865ebd4dc,Candidate,APP-848ac924-3347-4a91-9609-598e67cba27a,Application
SUBMITTED,CAND-89b4094a-e048-41de-81f8-3199f4eae769,Candidate,APP-c68da4b2-f613-4da0-96f4-01e5c1e9c4fa,Application
SUBMITTED,CAND-89b4094a-e048-41de-81f8-3199f4eae769,Candidate,APP-66205167-17cf-475f-898b-cf673f8dcf96,Application
SUBMITTED,CAND-7b777e71-d917-48f8-8ad1-c18cf53f091e,Candidate,APP-c3a6b204-fc01-4a22-aed0-b0b27da56b6e,Application
SUBMITTED,CAND-7b777e71-d917-48f8-8ad1-c18cf53f091e,Candidate,APP-c08fe6d7-b361-470a-ab49-acc635e574e0,Application
SUBMITTED,CAND-411920f6-d056-4199-b728-ddc20f5e8b47,Candidate,APP-8eb7c306-8f73-498e-9c3d-0d5f5c6801d6,Application
SUBMITTED,CAND-411920f6-d056-4199-b728-ddc20f5e8b47,Candidate,APP-18763576-1a5e-4196-a5a4-c79b2abaa4f9,Application
SUBMITTED,CAND-86d895e5-219b-406d-a05c-8491a06109db,Candidate,APP-dd3ee854-5340-44b0-aa4f-4a80dc412176,Application
