rel_type,source_id,source_type,target_id,target_type
MANAGED_BY,APP-01b158e9-0406-4f44-bce4-0679a8c6dbc0,Application,REC-c6b33fe6-1c76-4df6-ac5a-6c93871c0884,Recruiter
MANAGED_BY,APP-c8cce2c2-a518-4418-af14-b3f6d867888b,Application,REC-a1c7cc8a-0435-4b64-893a-d23298c3e3ca,Recruiter
MANAGED_BY,APP-1375ee90-d6b3-41e4-bb6d-ca0d6fe5040b,Application,REC-9f708368-cb3c-48ca-a392-57316b79afcc,Recruiter
MANAGED_BY,APP-71da35b9-4eea-4db8-b165-d77901547950,Application,REC-c6b33fe6-1c76-4df6-ac5a-6c93871c0884,Recruiter
MANAGED_BY,APP-3f2086c2-f1b8-4d65-806f-64d65c72aebd,Application,REC-e7b7b4c6-d631-4a80-9c61-2ec210142131,Recruiter
MANAGED_BY,APP-65f30779-f6ee-4cdb-ad79-a2d1506e50c7,Application,REC-e7b7b4c6-d631-4a80-9c61-2ec210142131,Recruiter
MANAGED_BY,APP-fd9e8e20-72f6-4958-92ef-61016082786f,Application,REC-a1c7cc8a-0435-4b64-893a-d23298c3e3ca,Recruiter
MANAGED_BY,APP-51a40d2a-73d3-4457-b25f-13dfb8d49848,Application,REC-c6b33fe6-1c76-4df6-ac5a-6c93871c0884,Recruiter
MANAGED_BY,APP-8f5242d3-54bb-4cf8-a8fe-a7618d49fe3f,Application,REC-0c394ec7-1f31-4405-8d18-3eba3cd5fd7f,Recruiter
MANAGED_BY,APP-9e0b7b01-7536-49ef-9873-dad95a1baf0e,Application,REC-a1c7cc8a-0435-4b64-893a-d23298c3e3ca,Recruiter
MANAGED_BY,APP-b184d1fc-8991-401a-a2b0-3c4b7c966b55,Application,REC-e7b7b4c6-d631-4a80-9c61-2ec210142131,Recruiter
MANAGED_BY,APP-465cc2cb-085e-4489-8ac6-678038749f3c,Application,REC-0c394ec7-1f31-4405-8d18-3eba3cd5fd7f,Recruiter
MANAGED_BY,APP-52daf681-2b1a-476c-89ec-bc5198cbaa52,Application,REC-a1c7cc8a-0435-4b64-893a-d23298c3e3ca,Recruiter
MANAGED_BY,APP-37c3b3c9-65d0-4517-88d0-0abdcbb18c79,Application,REC-e7b7b4c6-d631-4a80-9c61-2ec210142131,Recruiter
MANAGED_BY,APP-eec71a30-dfda-45b2-a8b2-bf214d470ed6,Application,REC-9f708368-cb3c-48ca-a392-57316b79afcc,Recruiter
MANAGED_BY,APP-bf8e8bfa-a0c9-4a72-b68a-cd40b8f14e3c,Application,REC-a1c7cc8a-0435-4b64-893a-d23298c3e3ca,Recruiter
MANAGED_BY,APP-7eb0f62a-3d45-44eb-b465-5a21cb35097a,Application,REC-0c394ec7-1f31-4405-8d18-3eba3cd5fd7f,Recruiter
MANAGED_BY,APP-6c6f6d2e-6a59-4043-8461-52348044beb2,Application,REC-a1c7cc8a-0435-4b64-893a-d23298c3e3ca,Recruiter
MANAGED_BY,APP-4f2da233-0e16-4b12-9bdc-70d19cbf7b8c,Application,REC-c6b33fe6-1c76-4df6-ac5a-6c93871c0884,Recruiter
MANAGED_BY,APP-911f730b-dbff-40b0-bfe6-70f30e3141ec,Application,REC-0c394ec7-1f31-4405-8d18-3eba3cd5fd7f,Recruiter
MANAGED_BY,APP-8409c5ea-cde9-48b3-b922-a7e42de982f8,Application,REC-c6b33fe6-1c76-4df6-ac5a-6c93871c0884,Recruiter
MANAGED_BY,APP-4eb9047d-ba2a-43d9-bcf2-fc3bd95874c2,Application,REC-a1c7cc8a-0435-4b64-893a-d23298c3e3ca,Recruiter
MANAGED_BY,APP-d9d57b02-42d0-4d55-8aab-47b23c9d128a,Application,REC-9f708368-cb3c-48ca-a392-57316b79afcc,Recruiter
MANAGED_BY,APP-67863fb3-f3bc-4a71-87f4-fee52c82989f,Application,REC-c6b33fe6-1c76-4df6-ac5a-6c93871c0884,Recruiter
MANAGED_BY,APP-5a9c0679-2c3d-47e2-ad39-da75aee70ab2,Application,REC-9f708368-cb3c-48ca-a392-57316b79afcc,Recruiter
MANAGED_BY,APP-07806e71-3811-4519-98dc-9e0b51a1f5df,Application,REC-e7b7b4c6-d631-4a80-9c61-2ec210142131,Recruiter
MANAGED_BY,APP-9a069295-3b8d-4447-8e61-065f171b1b80,Application,REC-a1c7cc8a-0435-4b64-893a-d23298c3e3ca,Recruiter
MANAGED_BY,APP-2099e71f-4b65-4bcc-b041-6f19bbe71835,Application,REC-a1c7cc8a-0435-4b64-893a-d23298c3e3ca,Recruiter
MANAGED_BY,APP-f8170ebf-6b6e-44c5-bb8a-a843702f31e5,Application,REC-e7b7b4c6-d631-4a80-9c61-2ec210142131,Recruiter
MANAGED_BY,APP-2a3d418d-a754-429f-b143-e5456e6b34b9,Application,REC-c6b33fe6-1c76-4df6-ac5a-6c93871c0884,Recruiter
MANAGED_BY,APP-4ab427e3-a360-4681-abbb-a89d34fadee1,Application,REC-c6b33fe6-1c76-4df6-ac5a-6c93871c0884,Recruiter
MANAGED_BY,APP-da9bccc1-e71c-481a-a511-e61a143665f5,Application,REC-c6b33fe6-1c76-4df6-ac5a-6c93871c0884,Recruiter
MANAGED_BY,APP-1cce08e9-6b6a-4061-881c-8d3185c69fbf,Application,REC-0c394ec7-1f31-4405-8d18-3eba3cd5fd7f,Recruiter
MANAGED_BY,APP-7c4f48e4-a7a0-4a3d-a20f-230b439e754c,Application,REC-0c394ec7-1f31-4405-8d18-3eba3cd5fd7f,Recruiter
MANAGED_BY,APP-e9d6bb7e-361d-4014-b114-56de301c8db3,Application,REC-a1c7cc8a-0435-4b64-893a-d23298c3e3ca,Recruiter
MANAGED_BY,APP-7233d5af-9813-4da1-bd21-20ad5f59fb4d,Application,REC-a1c7cc8a-0435-4b64-893a-d23298c3e3ca,Recruiter
MANAGED_BY,APP-da018d29-6060-41eb-a53e-5f4c6c7e9a2c,Application,REC-9f708368-cb3c-48ca-a392-57316b79afcc,Recruiter
MANAGED_BY,APP-a91883fc-6772-4e9f-999b-c859cf5e0f0b,Application,REC-c6b33fe6-1c76-4df6-ac5a-6c93871c0884,Recruiter
MANAGED_BY,APP-e4917f7d-91c4-4efc-bcb8-96bb68c0cbef,Application,REC-9f708368-cb3c-48ca-a392-57316b79afcc,Recruiter
MANAGED_BY,APP-a06e8de5-010e-4265-ad3f-5dd4049626ba,Application,REC-9f708368-cb3c-48ca-a392-57316b79afcc,Recruiter
MANAGED_BY,APP-a689d07f-b60b-4f87-9dd8-effc1f878b32,Application,REC-9f708368-cb3c-48ca-a392-57316b79afcc,Recruiter
MANAGED_BY,APP-19d9d0b5-a962-4996-abbe-3b5a4d15f7d8,Application,REC-e7b7b4c6-d631-4a80-9c61-2ec210142131,Recruiter
MANAGED_BY,APP-439db29d-4bc8-4c16-ba2f-bd74fd1935cc,Application,REC-c6b33fe6-1c76-4df6-ac5a-6c93871c0884,Recruiter
MANAGED_BY,APP-700e0efc-e4ff-431a-9b86-ea6954231dbe,Application,REC-9f708368-cb3c-48ca-a392-57316b79afcc,Recruiter
MANAGED_BY,APP-7b5fbe41-3fa2-4de0-ba05-dd0fa9660a5a,Application,REC-0c394ec7-1f31-4405-8d18-3eba3cd5fd7f,Recruiter
MANAGED_BY,APP-db496e6d-1688-482f-b2b6-96ca92b26acd,Application,REC-9f708368-cb3c-48ca-a392-57316b79afcc,Recruiter
MANAGED_BY,APP-f34a7949-74ca-4ad7-abe5-be96a7939a2e,Application,REC-c6b33fe6-1c76-4df6-ac5a-6c93871c0884,Recruiter
MANAGED_BY,APP-87c5f526-011c-4544-bfb3-3be5f6bf2f72,Application,REC-a1c7cc8a-0435-4b64-893a-d23298c3e3ca,Recruiter
MANAGED_BY,APP-2d852212-f554-41f8-b9a5-5cf2a66c0fa1,Application,REC-9f708368-cb3c-48ca-a392-57316b79afcc,Recruiter
MANAGED_BY,APP-318910ec-f6db-42b6-b993-ff63c6b18d94,Application,REC-0c394ec7-1f31-4405-8d18-3eba3cd5fd7f,Recruiter
MANAGED_BY,APP-515f352c-b52a-4e6b-88b6-48e012a850c5,Application,REC-a1c7cc8a-0435-4b64-893a-d23298c3e3ca,Recruiter
MANAGED_BY,APP-5c5d3f1b-54c0-46c2-94f6-516ea9d049dc,Application,REC-a1c7cc8a-0435-4b64-893a-d23298c3e3ca,Recruiter
MANAGED_BY,APP-8ede9b46-407d-4aff-8b51-a9112d90e4ee,Application,REC-9f708368-cb3c-48ca-a392-57316b79afcc,Recruiter
MANAGED_BY,APP-f7222fbe-ea06-494b-a310-ff72ad62d094,Application,REC-a1c7cc8a-0435-4b64-893a-d23298c3e3ca,Recruiter
MANAGED_BY,APP-5b6d6b7c-54b2-4582-b398-1e9e7cb882a0,Application,REC-c6b33fe6-1c76-4df6-ac5a-6c93871c0884,Recruiter
MANAGED_BY,APP-e2e6e7a6-bbc9-4473-8363-589c32495cff,Application,REC-c6b33fe6-1c76-4df6-ac5a-6c93871c0884,Recruiter
MANAGED_BY,APP-82aa5c46-8049-4bbf-b6f6-a77822460ac9,Application,REC-9f708368-cb3c-48ca-a392-57316b79afcc,Recruiter
MANAGED_BY,APP-7cd61da4-c2ef-4a8b-b804-87860a58f43c,Application,REC-9f708368-cb3c-48ca-a392-57316b79afcc,Recruiter
MANAGED_BY,APP-de22dc3f-d136-4db1-9a57-860767e54646,Application,REC-e7b7b4c6-d631-4a80-9c61-2ec210142131,Recruiter
MANAGED_BY,APP-293fc266-97a4-48b8-92d0-031920bd1422,Application,REC-a1c7cc8a-0435-4b64-893a-d23298c3e3ca,Recruiter
MANAGED_BY,APP-af82e70c-b964-4e4f-aaef-cf3b43b7a0ef,Application,REC-a1c7cc8a-0435-4b64-893a-d23298c3e3ca,Recruiter
MANAGED_BY,APP-f00f63ef-e59f-41c2-804e-a81ad3d877a8,Application,REC-9f708368-cb3c-48ca-a392-57316b79afcc,Recruiter
MANAGED_BY,APP-3b85f6e1-c40f-4405-ba25-ed81412817eb,Application,REC-a1c7cc8a-0435-4b64-893a-d23298c3e3ca,Recruiter
MANAGED_BY,APP-c93c9cc6-668b-48da-8222-cd7f36e6ba85,Application,REC-0c394ec7-1f31-4405-8d18-3eba3cd5fd7f,Recruiter
MANAGED_BY,APP-848ac924-3347-4a91-9609-598e67cba27a,Application,REC-c6b33fe6-1c76-4df6-ac5a-6c93871c0884,Recruiter
MANAGED_BY,APP-c68da4b2-f613-4da0-96f4-01e5c1e9c4fa,Application,REC-a1c7cc8a-0435-4b64-893a-d23298c3e3ca,Recruiter
MANAGED_BY,APP-66205167-17cf-475f-898b-cf673f8dcf96,Application,REC-a1c7cc8a-0435-4b64-893a-d23298c3e3ca,Recruiter
MANAGED_BY,APP-c3a6b204-fc01-4a22-aed0-b0b27da56b6e,Application,REC-0c394ec7-1f31-4405-8d18-3eba3cd5fd7f,Recruiter
MANAGED_BY,APP-c08fe6d7-b361-470a-ab49-acc635e574e0,Application,REC-e7b7b4c6-d631-4a80-9c61-2ec210142131,Recruiter
MANAGED_BY,APP-8eb7c306-8f73-498e-9c3d-0d5f5c6801d6,Application,REC-c6b33fe6-1c76-4df6-ac5a-6c93871c0884,Recruiter
MANAGED_BY,APP-18763576-1a5e-4196-a5a4-c79b2abaa4f9,Application,REC-a1c7cc8a-0435-4b64-893a-d23298c3e3ca,Recruiter
MANAGED_BY,APP-dd3ee854-5340-44b0-aa4f-4a80dc412176,Application,REC-a1c7cc8a-0435-4b64-893a-d23298c3e3ca,Recruiter
