rel_type,source_id,source_type,target_id,target_type
WROTE,EMP-5cf85eeb-f053-4851-9ce0-e2bbc7edea02,Employee,REV-ba4f4b03-2002-4d9f-85e9-f407daada0b1,Review
WROTE,CAND-411920f6-d056-4199-b728-ddc20f5e8b47,Candidate,REV-4f32ea54-63cc-4604-a2ae-3f87ee7ca782,Review
WROTE,CAND-86d895e5-219b-406d-a05c-8491a06109db,Candidate,REV-d0bcbad5-85f8-4d9b-8006-0d5a02b3c948,Review
WROTE,CAND-8a2db2e6-3bfd-48a6-b05f-ddf566fadca0,Candidate,REV-972a8469-1641-4f82-8b9d-2434e465e150,Review
WROTE,EMP-24f43c62-b523-40de-9b87-d29c4cfd0fc1,Employee,REV-06cb0fb3-9a1d-4644-815e-f6d13b8faa18,Review
WROTE,CAND-c359810a-71a6-414c-9f3c-44dc5ef787b8,Candidate,REV-47378190-96da-4dac-b2ff-5d2a386ecbe0,Review
WROTE,EMP-73b911d8-12f5-431a-9a52-d2ee22bf18f5,Employee,REV-f50bea63-371e-4d7b-a7cd-813047229389,Review
WROTE,EMP-c3f62136-846d-4a3b-a661-c42630385dd7,Employee,REV-1ff49b78-8946-4e85-b59c-de66bacfb3d0,Review
WROTE,EMP-ad0205f5-1417-42f9-ab91-731a1eb05b4a,Employee,REV-5d65a441-d588-42de-a2bc-372f7412b293,Review
WROTE,EMP-74fd33d1-84f2-4d0f-b947-4bfacdd0b4d4,Employee,REV-baa80dd4-88bd-4407-abcf-be01a28defe3,Review
WROTE,EMP-4efc8248-e10b-4a47-bfae-b7487781321e,Employee,REV-e059a0ee-9132-463e-b162-87e4e9c349e0,Review
WROTE,EMP-673d2920-60ee-44ba-a4b0-718e8ced4707,Employee,REV-8fb5d27b-beb7-4919-bf22-faf823bed01d,Review
WROTE,CAND-13ed280a-d5e1-4d1f-a5f2-2dfba741104b,Candidate,REV-5cabcc97-663f-4c97-9562-69f0e5d7b875,Review
WROTE,EMP-cfa9026b-6a24-4f46-baf7-fa21a93e7b5b,Employee,REV-1c11f735-dc71-4d96-8c0f-d195c17af08a,Review
