rel_type,source_id,source_type,target_id,target_type
ABOUT,REV-45712959-51e7-44e4-b864-ca08ea75752d,Review,JOB-54170a17-caaa-4bbe-a4bb-f962606e0e1c,JobPosting
ABOUT,REV-cebeabaa-2859-4b34-9725-d2c71eb2a7b8,Review,JOB-080aadfb-e7c9-4b26-9141-25c63a9bedd4,JobPosting
ABOUT,REV-d259f960-6ee3-4607-92ea-1324ec93e596,Review,JOB-cfd01cbd-5f65-48ce-bd21-bc11be9d61ee,JobPosting
ABOUT,REV-6fd69b3a-f2dd-4456-bb7b-6c0528522ca2,Review,JOB-3602f8ac-10f1-4c81-848a-aa9e66b2bc5b,JobPosting
ABOUT,REV-41b455b8-59b9-422c-915a-ffacb173fcdf,Review,JOB-d92c9227-eadf-4085-bfcb-75468eb22579,JobPosting
ABOUT,REV-925f8199-6495-4d5f-8cb4-e891188df23b,Review,JOB-7c16128d-b2c0-4394-a17f-29e170286046,JobPosting
ABOUT,REV-15f0ea19-18c1-40d2-aadf-3692b24beb96,Review,JOB-3602f8ac-10f1-4c81-848a-aa9e66b2bc5b,JobPosting
ABOUT,REV-659e0258-814f-4657-b6d7-0561d2d14ef5,Review,JOB-9d77a45e-f206-4269-b8b7-7c0780fb9296,JobPosting
ABOUT,REV-8f1cb2cc-ceef-4fa8-b9a5-d4d0423701f1,Review,JOB-48603b32-b4fb-4eb9-89c1-3de73b4206c5,JobPosting
ABOUT,REV-f1bdb598-948f-464a-9565-257ba267d32f,Review,CMP-4,Company
ABOUT,REV-6744cb9e-6ded-4ba5-a22c-3d4f6f07b60f,Review,JOB-cae28e66-ae8a-4813-90e0-a95b697c3923,JobPosting
ABOUT,REV-2196b3b5-fc21-409b-ba27-bc64396d1ffb,Review,JOB-78116802-c8cc-4cfe-8f01-f944f7315749,JobPosting
ABOUT,REV-d4dd1b56-4353-41b2-8728-50c13322c68b,Review,JOB-1a2a73ed-562b-4f79-8374-59eef50bea63,JobPosting
ABOUT,REV-1036ca81-0bc4-47ba-b0d0-ebcb6949ece5,Review,CMP-7,Company
ABOUT,REV-1744ee3f-d36e-41bd-800b-1f5e8c91bd13,Review,JOB-956b8c0c-a849-4b92-ab52-52e314fcdd54,JobPosting
ABOUT,REV-ee22a70b-1ee9-4260-b002-d8313227e8d8,Review,CMP-7,Company
ABOUT,REV-afc5c20e-4a63-4af5-b6e1-e7ac9fc97264,Review,JOB-b2cf952d-a7f3-43b3-b7ba-f55e4f6b58c8,JobPosting
ABOUT,REV-f9cf8499-c9c1-4d45-b4ea-6b976aa415b5,Review,CMP-2,Company
ABOUT,REV-95801c3a-2932-4211-a14c-0a4d43a534d2,Review,JOB-4b8c5bdc-e8dd-4e5a-9712-fb1621a4344f,JobPosting
ABOUT,REV-838e9a61-5200-444b-b148-7df8a6ca8d50,Review,JOB-06e745f9-88bc-439c-9f4c-3b79fb10987f,JobPosting
ABOUT,REV-40b3af7c-d5b2-41a9-9dec-2b8338858f7e,Review,JOB-629c2ae3-1d9a-4659-82ec-9f2dfbf6e16f,JobPosting
ABOUT,REV-7ade4367-e0bd-402c-94e1-4f3abba41ae0,Review,JOB-6778043b-c5c5-437a-b85e-06a11dad09b2,JobPosting
ABOUT,REV-df482e7c-a8cf-4f62-90d9-170cf2dec75c,Review,JOB-6efb63b1-1b04-4863-bd7d-dbedd284476c,JobPosting
ABOUT,REV-40f7924b-7bd7-44bf-8e0e-abb78f20c5e7,Review,JOB-54170a17-caaa-4bbe-a4bb-f962606e0e1c,JobPosting
ABOUT,REV-163b5481-284e-4cd4-b9c3-ee050012d399,Review,CMP-2,Company
ABOUT,REV-5a64845e-f498-46ad-a994-bf8450d3ba03,Review,JOB-1422373f-8622-48d1-a683-e10796c044d0,JobPosting
ABOUT,REV-9cf3137e-f562-437b-b8aa-16ea44f7f01a,Review,CMP-9,Company
ABOUT,REV-ba4f4b03-2002-4d9f-85e9-f407daada0b1,Review,CMP-5,Company
ABOUT,REV-4f32ea54-63cc-4604-a2ae-3f87ee7ca782,Review,JOB-7de31a51-6694-4343-90ba-58e3d2762bdc,JobPosting
ABOUT,REV-d0bcbad5-85f8-4d9b-8006-0d5a02b3c948,Review,JOB-5be4bf51-9269-4698-a1a1-17293cb98350,JobPosting
ABOUT,REV-972a8469-1641-4f82-8b9d-2434e465e150,Review,JOB-55ab946d-a5b5-4dc2-a181-c85eca0ac6ac,JobPosting
ABOUT,REV-06cb0fb3-9a1d-4644-815e-f6d13b8faa18,Review,CMP-9,Company
ABOUT,REV-47378190-96da-4dac-b2ff-5d2a386ecbe0,Review,JOB-78116802-c8cc-4cfe-8f01-f944f7315749,JobPosting
ABOUT,REV-f50bea63-371e-4d7b-a7cd-813047229389,Review,CMP-9,Company
ABOUT,REV-1ff49b78-8946-4e85-b59c-de66bacfb3d0,Review,CMP-4,Company
ABOUT,REV-5d65a441-d588-42de-a2bc-372f7412b293,Review,CMP-4,Company
ABOUT,REV-baa80dd4-88bd-4407-abcf-be01a28defe3,Review,CMP-4,Company
ABOUT,REV-e059a0ee-9132-463e-b162-87e4e9c349e0,Review,CMP-4,Company
ABOUT,REV-8fb5d27b-beb7-4919-bf22-faf823bed01d,Review,CMP-9,Company
ABOUT,REV-5cabcc97-663f-4c97-9562-69f0e5d7b875,Review,JOB-bd17c5e8-d5ca-49ab-8a2e-6a93c5580bb2,JobPosting
ABOUT,REV-1c11f735-dc71-4d96-8c0f-d195c17af08a,Review,CMP-9,Company
